,Model,period,boundary,window_size,window_weight,window_type,normalization,encode,representation,mean,std_error
2758,M2759,no,no,2,linear,summed,non,distance,space,0.7002365628304847,0.00878548828941304
2759,M2760,no,no,2,linear,summed,non,distance,graph,0.657258260404954,0.02059884227116502
2760,M2761,no,no,2,linear,summed,non,cos,space,0.7461973003771514,0.008819615822263267
2761,M2762,no,no,2,linear,summed,non,cos,graph,0.7463374805325831,0.008990135582634435
2762,M2763,no,no,2,linear,summed,non,corr,space,0.5629947690500785,0.035978454666517855
2763,M2764,no,no,2,linear,summed,non,corr,graph,0.36304329969393584,0.026834150892237684
2764,M2765,no,no,2,linear,summed,non,r_distance,space,0.6891066313822991,0.009661126559691454
2765,M2766,no,no,2,linear,summed,non,r_distance,graph,0.6114072166822748,0.031179454815712476
2766,M2767,no,no,2,linear,summed,non,r_cos,space,-0.08988109773960626,0.026502854169226576
2767,M2768,no,no,2,linear,summed,non,r_cos,graph,-0.176853626935575,0.013711599852195095
2768,M2769,no,no,2,linear,summed,non,r_corr,space,-0.002354549518853817,0.0868161370006255
2769,M2770,no,no,2,linear,summed,non,r_corr,graph,0.19107690314427964,0.11034467836789362
2770,M2771,no,no,2,linear,summed,non,cooc,space,0.7794046634193248,0.005283472480297171
2771,M2772,no,no,2,linear,summed,non,cooc,graph,0.6670291523691521,0.014270389068675575
2772,M2773,no,no,7,flat,forward,log,distance,space,0.7567356791108697,0.005452164370712065
2773,M2774,no,no,7,flat,forward,log,distance,graph,0.5358513272961309,0.017245627352276863
2774,M2775,no,no,7,flat,forward,log,cos,space,0.7567824563363482,0.005310714416044678
2775,M2776,no,no,7,flat,forward,log,cos,graph,0.5466322192605906,0.013714983326941767
2776,M2777,no,no,7,flat,forward,log,corr,space,0.7329625407876287,0.014453645690180528
2777,M2778,no,no,7,flat,forward,log,corr,graph,0.5683505681965706,0.018400593145793585
2778,M2779,no,no,7,flat,forward,log,r_distance,space,0.7567388241314098,0.0051752857269611536
2779,M2780,no,no,7,flat,forward,log,r_distance,graph,0.5509264601226628,0.022734895282990455
2780,M2781,no,no,7,flat,forward,log,r_cos,space,0.5594835154090485,0.02537958175089404
2781,M2782,no,no,7,flat,forward,log,r_cos,graph,0.37619363564252406,0.021275130131266404
2782,M2783,no,no,7,flat,forward,log,r_corr,space,0.47856144132270806,0.07930719529127973
2783,M2784,no,no,7,flat,forward,log,r_corr,graph,0.3087008304881823,0.0514333280912816
2784,M2785,no,no,7,flat,forward,log,cooc,space,0.6745386741491439,0.012046836587746424
2785,M2786,no,no,7,flat,forward,log,cooc,graph,0.6008247289687071,0.010368855467921151
2786,M2787,no,no,7,flat,forward,ppmi,distance,space,0.7488478550098306,0.008159811675829602
2787,M2788,no,no,7,flat,forward,ppmi,distance,graph,0.5983415765632856,0.016247365524168274
2788,M2789,no,no,7,flat,forward,ppmi,cos,space,0.7250198414479534,0.00667117646407366
2789,M2790,no,no,7,flat,forward,ppmi,cos,graph,0.6464239053159622,0.016263408505528616
2790,M2791,no,no,7,flat,forward,ppmi,corr,space,0.27836340714466956,0.03086787450344433
2791,M2792,no,no,7,flat,forward,ppmi,corr,graph,0.13683185864813743,0.031867654186119775
2792,M2793,no,no,7,flat,forward,ppmi,r_distance,space,0.7325644376026633,0.007503154597520839
2793,M2794,no,no,7,flat,forward,ppmi,r_distance,graph,0.5851915718627749,0.017530667900204955
2794,M2795,no,no,7,flat,forward,ppmi,r_cos,space,0.5999066791202105,0.05310639181577084
2795,M2796,no,no,7,flat,forward,ppmi,r_cos,graph,0.3572339441412898,0.05113337250803436
2796,M2797,no,no,7,flat,forward,ppmi,r_corr,space,0.5006735786443185,0.1171625805932892
2797,M2798,no,no,7,flat,forward,ppmi,r_corr,graph,0.3232431710173259,0.09569369956595042
2798,M2799,no,no,7,flat,forward,ppmi,cooc,space,0.6237723849683486,0.028199603367373947
2799,M2800,no,no,7,flat,forward,ppmi,cooc,graph,0.7315467197142045,0.026909040568009635
2800,M2801,no,no,7,flat,forward,non,distance,space,0.73252782660767,0.009801152460561145
2801,M2802,no,no,7,flat,forward,non,distance,graph,0.6535095458993823,0.023508110522164234
2802,M2803,no,no,7,flat,forward,non,cos,space,0.7528271172940088,0.007725720804835145
2803,M2804,no,no,7,flat,forward,non,cos,graph,0.6066963975268773,0.022402424284535653
2804,M2805,no,no,7,flat,forward,non,corr,space,0.752698480511561,0.007128936290631421
2805,M2806,no,no,7,flat,forward,non,corr,graph,0.6117135280071205,0.024326468711458802
2806,M2807,no,no,7,flat,forward,non,r_distance,space,0.7253774195734297,0.01072869157702293
2807,M2808,no,no,7,flat,forward,non,r_distance,graph,0.6447659806518516,0.024124730109665676
2808,M2809,no,no,7,flat,forward,non,r_cos,space,0.6204270671868313,0.03890657562899594
2809,M2810,no,no,7,flat,forward,non,r_cos,graph,0.41060557073173454,0.05069388439983143
2810,M2811,no,no,7,flat,forward,non,r_corr,space,0.41726613341804375,0.09702420265712618
2811,M2812,no,no,7,flat,forward,non,r_corr,graph,0.2323183312650054,0.08732114113063347
2812,M2813,no,no,7,flat,forward,non,cooc,space,0.7395189746795401,0.0072382198157818975
2813,M2814,no,no,7,flat,forward,non,cooc,graph,0.5874916385892388,0.012158912686515531
2814,M2815,no,no,7,flat,backward,log,distance,space,0.751703242539216,0.005946484286579778
2815,M2816,no,no,7,flat,backward,log,distance,graph,0.5041384998590289,0.028101050511267843
2816,M2817,no,no,7,flat,backward,log,cos,space,0.7517300506960911,0.005459869493918018
2817,M2818,no,no,7,flat,backward,log,cos,graph,0.5010002772641183,0.029991025398887056
2818,M2819,no,no,7,flat,backward,log,corr,space,0.7451589465826575,0.0059546750564500655
2819,M2820,no,no,7,flat,backward,log,corr,graph,0.4718555555777346,0.02808043513264232
2820,M2821,no,no,7,flat,backward,log,r_distance,space,0.751313314864824,0.006062056169731023
2821,M2822,no,no,7,flat,backward,log,r_distance,graph,0.6027762017724481,0.007466499012368173
2822,M2823,no,no,7,flat,backward,log,r_cos,space,0.5894994595876983,0.01673197279833901
2823,M2824,no,no,7,flat,backward,log,r_cos,graph,0.37571762566579725,0.028297941315298634
2824,M2825,no,no,7,flat,backward,log,r_corr,space,0.49512482944443936,0.04436708537246037
2825,M2826,no,no,7,flat,backward,log,r_corr,graph,0.36208031217653336,0.030389238177304538
2826,M2827,no,no,7,flat,backward,log,cooc,space,0.7119801212747632,0.01039557589188189
2827,M2828,no,no,7,flat,backward,log,cooc,graph,0.6101125352875715,0.01236588489296524
2828,M2829,no,no,7,flat,backward,ppmi,distance,space,0.7510052693609727,0.004978563117107245
2829,M2830,no,no,7,flat,backward,ppmi,distance,graph,0.41768739493404083,0.017323461029984364
2830,M2831,no,no,7,flat,backward,ppmi,cos,space,0.7343612872990184,0.009364293038320929
2831,M2832,no,no,7,flat,backward,ppmi,cos,graph,0.657932868044401,0.02331877312450408
2832,M2833,no,no,7,flat,backward,ppmi,corr,space,0.17707822117177013,0.05093352268405398
2833,M2834,no,no,7,flat,backward,ppmi,corr,graph,0.07327816148231905,0.05800589315505741
2834,M2835,no,no,7,flat,backward,ppmi,r_distance,space,0.7454199766664382,0.008269740737687357
2835,M2836,no,no,7,flat,backward,ppmi,r_distance,graph,0.4397659143702091,0.01592914006849413
2836,M2837,no,no,7,flat,backward,ppmi,r_cos,space,0.5135432706569987,0.07038406221354193
2837,M2838,no,no,7,flat,backward,ppmi,r_cos,graph,0.3569085768145613,0.04392635332172685
2838,M2839,no,no,7,flat,backward,ppmi,r_corr,space,0.43253101601358956,0.09813088857808062
2839,M2840,no,no,7,flat,backward,ppmi,r_corr,graph,0.2943478723364816,0.1104186697006238
2840,M2841,no,no,7,flat,backward,ppmi,cooc,space,0.6177920763217419,0.02176376394956773
2841,M2842,no,no,7,flat,backward,ppmi,cooc,graph,0.7315467197142045,0.026909040568009635
2842,M2843,no,no,7,flat,backward,non,distance,space,0.7242814440007628,0.010397814986322196
2843,M2844,no,no,7,flat,backward,non,distance,graph,0.6636492930815026,0.018859908722707708
2844,M2845,no,no,7,flat,backward,non,cos,space,0.7273216005635635,0.008449486813647135
2845,M2846,no,no,7,flat,backward,non,cos,graph,0.7093391771215709,0.029149275137203026
2846,M2847,no,no,7,flat,backward,non,corr,space,0.7314868936353286,0.009322267870087454
2847,M2848,no,no,7,flat,backward,non,corr,graph,0.7028236726280195,0.026328400630640278
2848,M2849,no,no,7,flat,backward,non,r_distance,space,0.6954500251118761,0.007714035997568466
2849,M2850,no,no,7,flat,backward,non,r_distance,graph,0.6392112323684025,0.021848725019215663
2850,M2851,no,no,7,flat,backward,non,r_cos,space,0.6541683415315458,0.02104703392275583
2851,M2852,no,no,7,flat,backward,non,r_cos,graph,0.46928053676962767,0.05780101994558719
2852,M2853,no,no,7,flat,backward,non,r_corr,space,0.4011573993786577,0.0941651635233408
2853,M2854,no,no,7,flat,backward,non,r_corr,graph,0.18983582832929163,0.10173543269756873
2854,M2855,no,no,7,flat,backward,non,cooc,space,0.7678976531722509,0.004815560765568772
2855,M2856,no,no,7,flat,backward,non,cooc,graph,0.5874916385892388,0.012158912686515531
2856,M2857,no,no,7,flat,summed,log,distance,space,0.754311016933878,0.00696462866634999
2857,M2858,no,no,7,flat,summed,log,distance,graph,0.5025379992204682,0.036756139960488605
2858,M2859,no,no,7,flat,summed,log,cos,space,0.7548255105706998,0.007434688432955263
2859,M2860,no,no,7,flat,summed,log,cos,graph,0.5024689166555567,0.03784976991202473
2860,M2861,no,no,7,flat,summed,log,corr,space,0.741604458482329,0.012743267417766569
2861,M2862,no,no,7,flat,summed,log,corr,graph,0.48912119178898583,0.030966601525164367
2862,M2863,no,no,7,flat,summed,log,r_distance,space,0.7575939424548738,0.0038428330429371316
2863,M2864,no,no,7,flat,summed,log,r_distance,graph,0.5674063301080713,0.02351781838384138
2864,M2865,no,no,7,flat,summed,log,r_cos,space,0.5576861391038019,0.02950763678773867
2865,M2866,no,no,7,flat,summed,log,r_cos,graph,0.36661129543709364,0.04375480119417093
2866,M2867,no,no,7,flat,summed,log,r_corr,space,0.43434206721523455,0.09497982026074045
2867,M2868,no,no,7,flat,summed,log,r_corr,graph,0.3072793272422125,0.07209191309128035
2868,M2869,no,no,7,flat,summed,log,cooc,space,0.7142900827648381,0.00915634729713281
2869,M2870,no,no,7,flat,summed,log,cooc,graph,0.5941706919834064,0.011440010286025908
2870,M2871,no,no,7,flat,summed,ppmi,distance,space,0.7524338520658944,0.007797207787363809
2871,M2872,no,no,7,flat,summed,ppmi,distance,graph,0.47450630487509116,0.025088904787222973
2872,M2873,no,no,7,flat,summed,ppmi,cos,space,0.7203819584909416,0.0066885053733807326
2873,M2874,no,no,7,flat,summed,ppmi,cos,graph,0.648400294572497,0.020693441477795612
2874,M2875,no,no,7,flat,summed,ppmi,corr,space,0.1620904500252431,0.04600394287281436
2875,M2876,no,no,7,flat,summed,ppmi,corr,graph,0.05710043189915783,0.05358420618410357
2876,M2877,no,no,7,flat,summed,ppmi,r_distance,space,0.7442751497775608,0.012342124540239346
2877,M2878,no,no,7,flat,summed,ppmi,r_distance,graph,0.46934993784371093,0.040443984592978405
2878,M2879,no,no,7,flat,summed,ppmi,r_cos,space,0.4560686871270643,0.09595522805001497
2879,M2880,no,no,7,flat,summed,ppmi,r_cos,graph,0.27660684386362255,0.06336668763907516
2880,M2881,no,no,7,flat,summed,ppmi,r_corr,space,0.4155875303674549,0.1369848389086698
2881,M2882,no,no,7,flat,summed,ppmi,r_corr,graph,0.29748744848798986,0.11023018133666403
2882,M2883,no,no,7,flat,summed,ppmi,cooc,space,0.7010420284063592,0.03523124095971698
2883,M2884,no,no,7,flat,summed,ppmi,cooc,graph,0.6823774157543869,0.03923547193912505
2884,M2885,no,no,7,flat,summed,non,distance,space,0.7289069568419386,0.009360395117228125
2885,M2886,no,no,7,flat,summed,non,distance,graph,0.6559829383409188,0.019760068798368752
2886,M2887,no,no,7,flat,summed,non,cos,space,0.7364709979731476,0.006761928836390841
2887,M2888,no,no,7,flat,summed,non,cos,graph,0.6581503777808805,0.027004752506262157
2888,M2889,no,no,7,flat,summed,non,corr,space,0.738815164558139,0.006752439921342418
2889,M2890,no,no,7,flat,summed,non,corr,graph,0.6512845676513717,0.02259655904478112
2890,M2891,no,no,7,flat,summed,non,r_distance,space,0.7087029993634437,0.011496386733803208
2891,M2892,no,no,7,flat,summed,non,r_distance,graph,0.6280896734684995,0.026818135276926298
2892,M2893,no,no,7,flat,summed,non,r_cos,space,0.5626283023466101,0.031375207893674394
2893,M2894,no,no,7,flat,summed,non,r_cos,graph,0.34230429517785155,0.036993808696210266
2894,M2895,no,no,7,flat,summed,non,r_corr,space,0.3681409619191987,0.11724918940472724
2895,M2896,no,no,7,flat,summed,non,r_corr,graph,0.17271857269213164,0.09855739478641264
2896,M2897,no,no,7,flat,summed,non,cooc,space,0.7720280741715022,0.004790461293319801
2897,M2898,no,no,7,flat,summed,non,cooc,graph,0.6104016983875602,0.008975998742797918
2898,M2899,no,no,7,linear,forward,log,distance,space,0.7624116708581142,0.004669300829307929
2899,M2900,no,no,7,linear,forward,log,distance,graph,0.5250127595345521,0.01629262989230964
2900,M2901,no,no,7,linear,forward,log,cos,space,0.762760064259339,0.004722946961461754
2901,M2902,no,no,7,linear,forward,log,cos,graph,0.557278084851818,0.01272979221936093
2902,M2903,no,no,7,linear,forward,log,corr,space,0.7409779117611679,0.013358250731613817
2903,M2904,no,no,7,linear,forward,log,corr,graph,0.6039618657030302,0.030026763887949198
2904,M2905,no,no,7,linear,forward,log,r_distance,space,0.7555583187594272,0.005754039491300466
2905,M2906,no,no,7,linear,forward,log,r_distance,graph,0.5798685883978434,0.038431035726156304
2906,M2907,no,no,7,linear,forward,log,r_cos,space,0.6459002622243801,0.03441312606182725
2907,M2908,no,no,7,linear,forward,log,r_cos,graph,0.38129034074111845,0.03276478451111897
2908,M2909,no,no,7,linear,forward,log,r_corr,space,0.5715370764485447,0.14483955508698443
2909,M2910,no,no,7,linear,forward,log,r_corr,graph,0.412051358492029,0.045762556635213
2910,M2911,no,no,7,linear,forward,log,cooc,space,0.6779191833283236,0.012154547507140526
2911,M2912,no,no,7,linear,forward,log,cooc,graph,0.6616059423387998,0.012317365207284886
2912,M2913,no,no,7,linear,forward,ppmi,distance,space,0.7415249689669101,0.009227032861415059
2913,M2914,no,no,7,linear,forward,ppmi,distance,graph,0.5663441183920198,0.015572555977767086
2914,M2915,no,no,7,linear,forward,ppmi,cos,space,0.7098700593628069,0.0075959620341928295
2915,M2916,no,no,7,linear,forward,ppmi,cos,graph,0.6503208548005427,0.016447603237534893
2916,M2917,no,no,7,linear,forward,ppmi,corr,space,-0.05604893486693916,0.05743842802480585
2917,M2918,no,no,7,linear,forward,ppmi,corr,graph,0.015287768941359489,0.020699913505277417
2918,M2919,no,no,7,linear,forward,ppmi,r_distance,space,0.724473361707157,0.0060350144820321685
2919,M2920,no,no,7,linear,forward,ppmi,r_distance,graph,0.5828717656797798,0.034954148529151484
2920,M2921,no,no,7,linear,forward,ppmi,r_cos,space,0.6195906851716748,0.06319039738774919
2921,M2922,no,no,7,linear,forward,ppmi,r_cos,graph,0.3954155581620458,0.027629063128579837
2922,M2923,no,no,7,linear,forward,ppmi,r_corr,space,0.5386495066878252,0.10774289908511661
2923,M2924,no,no,7,linear,forward,ppmi,r_corr,graph,0.44806481259418973,0.03303613574740286
2924,M2925,no,no,7,linear,forward,ppmi,cooc,space,0.6332690001340371,0.015263852492244987
2925,M2926,no,no,7,linear,forward,ppmi,cooc,graph,0.7590105413614151,0.017056576673292155
2926,M2927,no,no,7,linear,forward,non,distance,space,0.716877145846494,0.00874380239132945
2927,M2928,no,no,7,linear,forward,non,distance,graph,0.6485779315148005,0.03033693321447568
2928,M2929,no,no,7,linear,forward,non,cos,space,0.7533401863190653,0.006304788908960567
2929,M2930,no,no,7,linear,forward,non,cos,graph,0.6265716643932604,0.02205303796011026
2930,M2931,no,no,7,linear,forward,non,corr,space,0.750153901394519,0.00934495850993207
2931,M2932,no,no,7,linear,forward,non,corr,graph,0.5938026540089612,0.05214333055391026
2932,M2933,no,no,7,linear,forward,non,r_distance,space,0.6951537390864633,0.014586200781250199
2933,M2934,no,no,7,linear,forward,non,r_distance,graph,0.6351955577883535,0.026283661033995986
2934,M2935,no,no,7,linear,forward,non,r_cos,space,0.4323134397819425,0.02473092803884081
2935,M2936,no,no,7,linear,forward,non,r_cos,graph,0.3853949960363462,0.057255914395481056
2936,M2937,no,no,7,linear,forward,non,r_corr,space,0.5855000752408949,0.07435759252035488
2937,M2938,no,no,7,linear,forward,non,r_corr,graph,0.47476102314593793,0.10537485037269885
2938,M2939,no,no,7,linear,forward,non,cooc,space,0.743304080561425,0.007172411885905683
2939,M2940,no,no,7,linear,forward,non,cooc,graph,0.6592293956755488,0.010737791175734427
2940,M2941,no,no,7,linear,backward,log,distance,space,0.7483802681394686,0.004271911469888183
2941,M2942,no,no,7,linear,backward,log,distance,graph,0.43169880023919305,0.016949901737029895
2942,M2943,no,no,7,linear,backward,log,cos,space,0.748012358701508,0.004365483818943656
2943,M2944,no,no,7,linear,backward,log,cos,graph,0.4344067117997481,0.01700210885230882
2944,M2945,no,no,7,linear,backward,log,corr,space,0.7471113099237491,0.009268930039083427
2945,M2946,no,no,7,linear,backward,log,corr,graph,0.4423782782943004,0.012724473528335186
2946,M2947,no,no,7,linear,backward,log,r_distance,space,0.742452451893036,0.010150024806218724
2947,M2948,no,no,7,linear,backward,log,r_distance,graph,0.599532675005723,0.0432248393056358
2948,M2949,no,no,7,linear,backward,log,r_cos,space,0.5857870973801719,0.03722774595871602
2949,M2950,no,no,7,linear,backward,log,r_cos,graph,0.4214030482575402,0.05858178061572606
2950,M2951,no,no,7,linear,backward,log,r_corr,space,0.5272236070025283,0.041854195864674856
2951,M2952,no,no,7,linear,backward,log,r_corr,graph,0.3566361317291402,0.0454177031970367
2952,M2953,no,no,7,linear,backward,log,cooc,space,0.7232576926356171,0.011530383703663707
2953,M2954,no,no,7,linear,backward,log,cooc,graph,0.6769318559543612,0.010427131828360485
2954,M2955,no,no,7,linear,backward,ppmi,distance,space,0.751272505692468,0.0067486378623716516
2955,M2956,no,no,7,linear,backward,ppmi,distance,graph,0.3910527248851229,0.01431844344174143
2956,M2957,no,no,7,linear,backward,ppmi,cos,space,0.7326406973527961,0.010147848032502264
2957,M2958,no,no,7,linear,backward,ppmi,cos,graph,0.6717030462673703,0.01638639248218221
2958,M2959,no,no,7,linear,backward,ppmi,corr,space,-0.09163082014620803,0.04515053029915269
2959,M2960,no,no,7,linear,backward,ppmi,corr,graph,-0.12018011821613772,0.03598617379382285
2960,M2961,no,no,7,linear,backward,ppmi,r_distance,space,0.7492742370897689,0.006347861579244341
